employee_id,department_id,from_date,to_date
429477,d004,1998-10-29,2000-02-16
429477,d006,2000-02-16,9999-01-01
429492,d007,1997-11-27,1999-07-24
429501,d009,1999-01-09,9999-01-01
429520,d006,1999-12-01,9999-01-01
429523,d005,1998-12-20,9999-01-01
429530,d004,1999-05-02,9999-01-01
429535,d005,1998-01-16,1998-08-18
429553,d005,1999-08-07,2000-07-04
429555,d003,1997-10-10,9999-01-01
429557,d006,1998-04-25,9999-01-01
429566,d005,1999-03-22,9999-01-01
429570,d002,1997-07-11,9999-01-01
429576,d009,1997-08-04,9999-01-01
429625,d005,1997-07-20,9999-01-01
429627,d004,1997-05-28,9999-01-01
429632,d004,1999-03-19,9999-01-01
429633,d007,1996-09-23,9999-01-01
429637,d003,1999-09-10,1999-12-22
429645,d005,1996-07-17,9999-01-01
429650,d002,1998-02-13,9999-01-01
429705,d004,1998-10-25,9999-01-01
429757,d004,1998-11-29,9999-01-01
429767,d005,1997-02-15,1997-08-21
429775,d007,1996-07-24,9999-01-01
429777,d005,1998-04-20,1999-10-15
429783,d004,1996-08-27,9999-01-01
429794,d006,1998-08-12,9999-01-01
429813,d005,1999-05-31,9999-01-01
429837,d004,1996-12-20,9999-01-01
429874,d005,1997-01-20,9999-01-01
429882,d004,1998-12-14,9999-01-01
429887,d004,1999-05-14,2002-04-19
429942,d007,1998-07-10,9999-01-01
429944,d006,1999-11-06,9999-01-01
429950,d005,1999-12-16,2000-10-04
429971,d004,1997-03-05,2000-02-02
429979,d002,1996-12-24,2001-10-24
429980,d004,1999-06-11,1999-08-12
429980,d009,1999-08-12,9999-01-01
429986,d008,1999-01-23,9999-01-01
430027,d002,2000-01-08,9999-01-01
430036,d003,1999-07-09,9999-01-01
430050,d005,1998-01-11,9999-01-01
430065,d005,1997-02-13,9999-01-01
430066,d004,2000-08-25,2001-02-04
430066,d009,1998-01-05,2000-08-25
430097,d003,1998-05-24,9999-01-01
430121,d005,1997-08-09,9999-01-01
430129,d007,1997-11-14,9999-01-01
430165,d002,1996-07-15,9999-01-01
430188,d005,1999-06-21,9999-01-01
430221,d005,1997-05-27,9999-01-01
430225,d005,1999-10-06,1999-12-09
430234,d004,1998-05-03,9999-01-01
430246,d004,1997-01-12,9999-01-01
430252,d005,1997-07-28,9999-01-01
430255,d004,1996-08-14,9999-01-01
430270,d005,1998-08-17,9999-01-01
430303,d005,1997-08-18,1999-02-16
430325,d004,1997-07-06,2002-01-07
430329,d004,1997-09-12,1997-11-12
430340,d005,1998-06-24,2000-01-19
430351,d001,1999-07-11,9999-01-01
430365,d007,1997-01-20,9999-01-01
430375,d004,1997-05-05,9999-01-01
430383,d009,1996-09-05,9999-01-01
430393,d007,1996-07-09,2000-07-01
430433,d004,1996-07-16,9999-01-01
430470,d004,1996-12-02,9999-01-01
430478,d006,1999-01-23,2002-04-04
430540,d009,1999-05-16,2000-07-13
430548,d004,1996-11-25,9999-01-01
430559,d005,1998-04-16,9999-01-01
430569,d004,1999-06-13,9999-01-01
430571,d003,1996-07-19,9999-01-01
430602,d006,1999-03-10,9999-01-01
430605,d003,1996-11-28,9999-01-01
430635,d007,1998-08-04,9999-01-01
430667,d007,1998-03-01,9999-01-01
430686,d004,1999-08-04,9999-01-01
430706,d005,1996-10-10,9999-01-01
430725,d007,1998-09-22,2000-10-22
430729,d005,1998-01-09,9999-01-01
430767,d004,1997-09-12,9999-01-01
430773,d004,1998-01-13,9999-01-01
430781,d004,1996-08-15,2002-03-10
430783,d007,1996-10-26,9999-01-01
430798,d001,1999-07-30,9999-01-01
430799,d003,1999-10-06,2001-07-21
430811,d009,1997-12-24,9999-01-01
430816,d005,1996-12-23,9999-01-01
430827,d004,1996-12-25,9999-01-01
430870,d004,1998-12-14,1999-09-19
430870,d006,1999-09-19,9999-01-01
430888,d005,1997-07-26,9999-01-01
430930,d004,1997-01-14,9999-01-01
430975,d005,1998-05-10,9999-01-01
431017,d008,1999-12-20,9999-01-01
431040,d001,1997-09-18,1998-05-12
431066,d004,1999-06-21,9999-01-01
431079,d005,1999-12-22,9999-01-01
431116,d005,1999-07-22,9999-01-01
431117,d003,1998-01-14,9999-01-01
431127,d005,1996-12-14,9999-01-01
431131,d006,1999-03-31,9999-01-01
431135,d007,1999-11-30,9999-01-01
431144,d002,1998-09-15,2001-08-28
431165,d005,1999-06-21,9999-01-01
431202,d002,1997-05-12,9999-01-01
431215,d009,1997-06-20,9999-01-01
431218,d007,1998-10-20,9999-01-01
431251,d004,1997-12-17,2001-01-12
431252,d007,1999-01-13,2002-07-21
431260,d005,1996-08-03,2002-03-02
431260,d008,2002-03-02,9999-01-01
431285,d006,1997-02-02,9999-01-01
431291,d007,1996-08-18,9999-01-01
431296,d005,1998-05-05,9999-01-01
431319,d005,1998-06-04,1998-11-22
431328,d005,1996-11-04,9999-01-01
431332,d004,1999-08-23,2000-07-27
431352,d007,1997-06-06,9999-01-01
431354,d004,1997-12-09,9999-01-01
431368,d005,1997-05-14,2002-07-26
431368,d008,2002-07-26,9999-01-01
431370,d005,1998-01-16,2000-05-16
431406,d003,1996-12-12,9999-01-01
431409,d005,1999-11-04,2001-03-17
431415,d007,1999-04-11,9999-01-01
431418,d004,1998-08-24,2002-05-09
431418,d009,2002-05-09,9999-01-01
431457,d004,1998-07-06,2000-02-10
431462,d004,2000-01-15,9999-01-01
431490,d007,1999-06-05,9999-01-01
431549,d004,1997-10-01,9999-01-01
431560,d006,1996-09-07,1998-06-27
431575,d005,1999-06-07,9999-01-01
431592,d005,1997-12-06,9999-01-01
431619,d004,1999-02-08,9999-01-01
431625,d004,1999-06-30,2001-07-09
431625,d009,2001-07-09,9999-01-01
431632,d007,1997-12-17,2000-12-29
431646,d007,1997-06-21,9999-01-01
431658,d005,1999-04-30,9999-01-01
431688,d005,1996-08-11,9999-01-01
431709,d004,1997-08-11,9999-01-01
431720,d008,1999-08-15,2000-03-12
431762,d009,1998-07-24,9999-01-01
431799,d002,2002-03-20,9999-01-01
431799,d003,1997-11-24,2002-03-20
431927,d005,1996-10-15,1998-06-26
431932,d001,1997-09-25,9999-01-01
431937,d007,1998-03-24,9999-01-01
431966,d004,1999-08-30,9999-01-01
431974,d005,1997-04-02,9999-01-01
431977,d005,1997-02-01,1998-05-02
431987,d005,1996-07-17,1998-03-24
432033,d005,1999-03-14,2001-12-10
432055,d005,1997-02-12,1999-09-16
432057,d002,1998-05-31,9999-01-01
432058,d009,1999-05-08,9999-01-01
432063,d008,1998-02-17,9999-01-01
432073,d007,1997-07-02,9999-01-01
432084,d001,1999-10-19,2000-01-14
432104,d007,1997-07-12,9999-01-01
432130,d003,1997-01-10,2001-12-24
432151,d007,1997-02-28,1998-10-28
432151,d009,1998-10-28,9999-01-01
432163,d005,1997-06-22,9999-01-01
432205,d005,2000-01-22,9999-01-01
432219,d005,1999-10-26,9999-01-01
432251,d004,1996-10-08,9999-01-01
432255,d004,1997-04-24,9999-01-01
432259,d007,1998-03-28,9999-01-01
432278,d007,2000-01-22,9999-01-01
432301,d004,1998-12-21,2002-02-20
432301,d006,2002-02-20,9999-01-01
432325,d003,1998-09-25,9999-01-01
432344,d005,1999-06-17,9999-01-01
432347,d001,1997-06-25,9999-01-01
432376,d007,1999-06-04,9999-01-01
432391,d007,1999-08-24,1999-10-08
432391,d009,1999-10-08,9999-01-01
432400,d004,1998-08-15,9999-01-01
432441,d005,1998-07-06,1999-12-15
432467,d005,1998-11-06,2001-12-02
432520,d002,1997-04-14,1997-06-29
432559,d003,1997-03-10,1998-07-24
432565,d004,1999-05-09,9999-01-01
432565,d005,1997-02-14,1999-05-09
432605,d005,2000-01-17,9999-01-01
432608,d009,1999-10-03,9999-01-01
432610,d001,1997-06-03,2001-05-13
432686,d001,1999-03-12,9999-01-01
432690,d005,1999-07-12,9999-01-01
432709,d006,1999-08-22,9999-01-01
432720,d001,1999-04-02,9999-01-01
432735,d005,1996-09-21,9999-01-01
432739,d005,2000-01-16,2000-11-29
432740,d006,1999-04-11,9999-01-01
432744,d007,2000-01-29,2000-06-26
432746,d001,2001-04-28,9999-01-01
432746,d003,1999-08-23,2001-04-28
432762,d003,1999-11-12,9999-01-01
432796,d004,2002-05-09,9999-01-01
432796,d005,1999-01-22,2002-05-09
432808,d004,1999-07-07,9999-01-01
432839,d003,1997-11-05,9999-01-01
432890,d004,1999-03-07,2001-01-15
432893,d004,1999-10-18,9999-01-01
432912,d007,1998-10-29,9999-01-01
432913,d001,1998-07-08,9999-01-01
432945,d009,1997-10-25,9999-01-01
432997,d009,1998-06-01,9999-01-01
433006,d008,1998-09-20,9999-01-01
433014,d001,1996-07-25,2001-12-19
433032,d005,1998-02-28,9999-01-01
433041,d004,1999-06-29,2002-05-03
433041,d005,1999-02-28,1999-06-29
433067,d005,1997-08-10,9999-01-01
433089,d004,1998-05-05,9999-01-01
433099,d001,1998-04-24,9999-01-01
433103,d008,1998-12-06,9999-01-01
433137,d003,2000-01-09,9999-01-01
433148,d005,1999-12-15,9999-01-01
433154,d006,1999-04-07,9999-01-01
433200,d002,1999-07-13,9999-01-01
433236,d007,1999-11-27,2000-08-15
433236,d009,2000-08-15,9999-01-01
433259,d009,1997-03-10,9999-01-01
433262,d004,1998-09-17,9999-01-01
433284,d005,1997-11-26,2000-10-04
433291,d002,1999-07-05,9999-01-01
433297,d005,1998-06-10,9999-01-01
433298,d003,1997-04-05,9999-01-01
433312,d003,1996-11-15,9999-01-01
433323,d006,1999-04-24,9999-01-01
433324,d005,1998-03-11,9999-01-01
433357,d006,1997-06-07,9999-01-01
433393,d006,1998-03-19,2002-05-23
433394,d004,1996-08-21,9999-01-01
433399,d003,1997-12-21,1998-02-12
433439,d007,1998-11-24,9999-01-01
433446,d007,1997-03-09,2000-08-30
433446,d009,2000-08-30,9999-01-01
433477,d007,1999-12-21,2002-02-04
433477,d009,2002-02-04,9999-01-01
433511,d001,1997-06-09,9999-01-01
433522,d004,1997-07-24,9999-01-01
433526,d006,1997-09-09,9999-01-01
433542,d005,1999-05-25,9999-01-01
433544,d002,1998-03-07,9999-01-01
433548,d005,1996-08-16,1999-07-14
433565,d004,1998-03-05,9999-01-01
433571,d005,1997-12-14,2000-05-14
433676,d008,1997-08-12,9999-01-01
433692,d004,2000-01-13,9999-01-01
433695,d005,1997-02-24,9999-01-01
433707,d004,1999-03-03,9999-01-01
433707,d005,1999-02-25,1999-03-03
433751,d004,1997-11-24,9999-01-01
433761,d001,1996-12-04,9999-01-01
433773,d005,1998-11-11,1998-12-15
433773,d008,1998-07-19,1998-11-11
433779,d004,1997-12-20,2000-03-26
433800,d008,1997-05-18,9999-01-01
433802,d008,1997-12-26,9999-01-01
433812,d007,1999-03-04,2001-07-29
433820,d004,1999-05-06,9999-01-01
433837,d007,1999-11-27,9999-01-01
433862,d007,1999-04-29,2002-01-12
433862,d009,2002-01-12,9999-01-01
433863,d007,1997-02-12,9999-01-01
433876,d004,1999-03-11,9999-01-01
433887,d004,1997-06-25,9999-01-01
433904,d005,1996-12-25,9999-01-01
433927,d007,1997-03-04,9999-01-01
433956,d007,1998-11-18,1999-11-20
434007,d009,1997-01-22,9999-01-01
434020,d004,1997-06-30,2001-04-05
434020,d009,2001-04-05,9999-01-01
434042,d009,1997-10-21,9999-01-01
434044,d004,1997-05-23,9999-01-01
434048,d001,1998-04-15,9999-01-01
434048,d007,1996-08-12,1998-04-15
434066,d001,1997-10-18,9999-01-01
434067,d005,1999-03-16,2002-03-22
434067,d008,2002-03-22,9999-01-01
434101,d004,1997-10-17,1998-12-30
434122,d006,1999-03-13,1999-11-13
434130,d009,1999-03-06,9999-01-01
434131,d001,2001-02-16,9999-01-01
434131,d007,1997-10-24,2001-02-16
434146,d004,1997-12-01,9999-01-01
434165,d005,1997-07-14,9999-01-01
434182,d005,1997-06-17,2000-03-04
434196,d007,1998-04-16,9999-01-01
434201,d007,1998-05-24,9999-01-01
434203,d007,1999-04-12,9999-01-01
434251,d007,1999-04-04,9999-01-01
434286,d003,1999-03-06,9999-01-01
434293,d005,1998-01-27,9999-01-01
434296,d004,1998-09-30,9999-01-01
434302,d004,1999-10-30,9999-01-01
434304,d007,1997-09-09,9999-01-01
434357,d007,1998-05-18,9999-01-01
434378,d004,1996-09-27,9999-01-01
434382,d004,1997-04-12,9999-01-01
434388,d008,1998-11-21,9999-01-01
434439,d005,2000-01-15,2001-08-21
434439,d008,2001-08-21,9999-01-01
434453,d007,1996-08-03,9999-01-01
434462,d009,1998-05-04,9999-01-01
434467,d005,1998-11-04,1999-03-20
434467,d008,1999-03-20,9999-01-01
434482,d008,1999-06-04,9999-01-01
434503,d004,1997-06-02,9999-01-01
434533,d005,1996-12-03,9999-01-01
434535,d004,1997-08-27,9999-01-01
434565,d005,1997-08-21,2001-06-17
434565,d008,2001-06-17,9999-01-01
434575,d004,1998-03-07,9999-01-01
434582,d001,1999-07-09,9999-01-01
434586,d003,1998-08-27,2001-07-12
434603,d004,1998-02-15,9999-01-01
434603,d005,1997-09-07,1998-02-15
434645,d007,1999-10-16,9999-01-01
434646,d005,1998-09-09,9999-01-01
434654,d004,1998-09-11,9999-01-01
434663,d005,1996-07-19,9999-01-01
434671,d003,1997-06-30,2001-03-09
434693,d002,1999-12-02,2001-11-26
434697,d007,1998-06-30,2002-01-16
434710,d007,1999-12-08,2000-06-05
434710,d009,2000-06-05,9999-01-01
434716,d005,1996-12-10,9999-01-01
434724,d005,1997-10-15,9999-01-01
434746,d004,1997-04-30,9999-01-01
434779,d001,2001-12-13,9999-01-01
434779,d007,1999-04-11,2001-12-13
434815,d007,1999-12-17,9999-01-01
434816,d007,1998-05-20,9999-01-01
434821,d007,1996-10-20,9999-01-01
434840,d001,1999-09-30,9999-01-01
434856,d004,1996-10-16,9999-01-01
434856,d006,1996-07-09,1996-10-16
434869,d004,1996-09-06,1999-07-31
434883,d005,1997-06-17,1998-02-01
434917,d005,1998-04-05,9999-01-01
434999,d003,1997-05-19,2001-11-24
435007,d004,1997-02-24,9999-01-01
435031,d001,1998-05-06,9999-01-01
435062,d001,1996-11-18,9999-01-01
435079,d007,1999-07-01,2000-11-09
435082,d004,1999-02-17,1999-08-30
435096,d004,1998-03-06,9999-01-01
435105,d006,1999-11-29,9999-01-01
435122,d003,1997-04-16,9999-01-01
435153,d004,1999-10-23,2001-08-16
435153,d006,2001-08-16,2002-02-03
435161,d005,1998-08-31,9999-01-01
435168,d004,1997-09-29,9999-01-01
435197,d006,1998-10-24,1999-03-18
435213,d007,1998-07-29,9999-01-01
435230,d008,1999-02-23,2000-04-01
435294,d005,1999-03-31,9999-01-01
435317,d005,1999-04-01,9999-01-01
435324,d007,1997-10-13,9999-01-01
435357,d005,1997-10-02,1998-03-11
435372,d007,1996-11-30,9999-01-01
435374,d004,1997-12-31,9999-01-01
435392,d002,1999-11-01,9999-01-01
435396,d004,1998-02-01,9999-01-01
435416,d008,1999-10-10,9999-01-01
435431,d007,1999-04-11,9999-01-01
435437,d001,1999-09-07,9999-01-01
435439,d002,1996-07-07,1997-07-20
435474,d003,1998-07-28,9999-01-01
435476,d006,1996-11-05,9999-01-01
435498,d005,1999-04-21,2002-01-12
435503,d008,1997-12-25,9999-01-01
435519,d004,1997-06-06,9999-01-01
435534,d007,1999-03-11,9999-01-01
435573,d006,1998-12-30,2000-11-27
435597,d004,2002-07-26,9999-01-01
435597,d005,1999-08-24,2002-07-26
435614,d006,1997-09-04,9999-01-01
435620,d007,1998-08-08,9999-01-01
435634,d007,1998-12-13,9999-01-01
435644,d004,1997-06-05,1999-07-29
435646,d007,1997-10-31,9999-01-01
435647,d005,1999-06-25,1999-07-24
435651,d009,1998-11-14,1999-03-31
435664,d004,1997-07-28,2000-06-16
435685,d005,1999-10-18,9999-01-01
435714,d005,1997-12-06,9999-01-01
435746,d005,1997-04-30,9999-01-01
435748,d004,1999-03-18,2001-12-03
435748,d005,1998-06-20,1999-03-18
435749,d004,1999-02-25,9999-01-01
435759,d002,1997-11-11,9999-01-01
435826,d005,1999-04-04,2000-05-05
435837,d005,1999-01-15,9999-01-01
435840,d005,1998-12-27,1999-07-15
435849,d005,1998-09-20,2001-12-07
435866,d001,1998-11-26,9999-01-01
435870,d009,1999-06-15,1999-08-21
435876,d003,1998-06-17,9999-01-01
435884,d009,1996-12-12,9999-01-01
435904,d005,1996-07-23,1996-12-23
435927,d005,2000-01-14,9999-01-01
435942,d007,1999-12-20,9999-01-01
435943,d008,1997-06-10,2001-04-22
436035,d001,1998-06-09,9999-01-01
436057,d005,1997-04-24,9999-01-01
436070,d009,1999-05-21,9999-01-01
436072,d007,1998-09-05,9999-01-01
436083,d007,1996-12-24,1998-02-01
436086,d004,1997-01-03,9999-01-01
436103,d001,1998-10-12,9999-01-01
436110,d003,1999-09-07,9999-01-01
436128,d002,1996-10-22,9999-01-01
436147,d002,1997-08-04,2002-06-02
436159,d004,1998-01-16,9999-01-01
436160,d007,1998-10-02,1999-03-18
436189,d007,1998-06-25,2000-12-03
436190,d005,1997-07-11,9999-01-01
436195,d009,1996-08-17,9999-01-01
436199,d001,1997-08-04,9999-01-01
436214,d004,1998-05-29,9999-01-01
436229,d004,1997-10-14,1998-03-16
436229,d009,1998-03-16,9999-01-01
436260,d009,1996-08-13,9999-01-01
436276,d004,1999-05-24,2000-05-05
436276,d009,2000-05-05,9999-01-01
436284,d003,1997-09-20,9999-01-01
436309,d009,1997-04-05,2002-01-31
436313,d005,1998-03-05,9999-01-01
436323,d006,1998-02-16,9999-01-01
436368,d006,1996-11-18,9999-01-01
436415,d004,1999-02-16,9999-01-01
436429,d004,1996-10-10,9999-01-01
436435,d004,1996-12-15,9999-01-01
436475,d005,1997-08-30,2001-05-21
436479,d002,1997-10-27,9999-01-01
436505,d005,1998-03-18,9999-01-01
436518,d003,1997-03-15,9999-01-01
436563,d005,1999-01-09,9999-01-01
436573,d004,1999-03-18,9999-01-01
436577,d004,1998-03-18,9999-01-01
436577,d009,1998-01-13,1998-03-18
436582,d005,1997-10-23,9999-01-01
436596,d005,1997-08-14,1998-03-07
436614,d005,1997-02-25,9999-01-01
436674,d004,1997-01-21,9999-01-01
436721,d007,1997-09-13,9999-01-01
436756,d002,2002-02-20,9999-01-01
436756,d003,1998-10-20,2002-02-20
436759,d005,1997-05-31,9999-01-01
436802,d005,1998-09-03,9999-01-01
436900,d004,1999-05-26,9999-01-01
436915,d008,1998-10-11,9999-01-01
436948,d004,1996-08-29,9999-01-01
436971,d009,1999-12-28,9999-01-01
436976,d008,1999-05-27,9999-01-01
437001,d008,1998-07-16,9999-01-01
437011,d007,1998-03-19,9999-01-01
437026,d009,1999-12-17,9999-01-01
437036,d004,1999-04-07,9999-01-01
437043,d005,1999-02-09,1999-10-09
437057,d005,1997-09-13,9999-01-01
437073,d001,1999-08-10,9999-01-01
437077,d005,1997-07-30,1999-07-28
437090,d004,1998-07-24,9999-01-01
437092,d007,1996-12-07,9999-01-01
437132,d004,1996-11-25,9999-01-01
437146,d002,1997-01-06,1998-09-09
437146,d007,1998-09-09,9999-01-01
437149,d008,1997-10-04,9999-01-01
437153,d009,1999-02-16,1999-12-15
437174,d003,1996-08-31,9999-01-01
437187,d008,1998-07-11,9999-01-01
437192,d004,1996-08-29,9999-01-01
437199,d004,1998-12-22,2000-01-13
437199,d005,1998-01-28,1998-12-22
437273,d004,1998-06-19,9999-01-01
437299,d005,1999-08-17,1999-12-20
437312,d005,1998-07-14,9999-01-01
437314,d009,1999-12-31,2000-12-05
437315,d004,1997-03-31,9999-01-01
437341,d001,1999-02-22,1999-09-30
437359,d005,1998-11-12,9999-01-01
437375,d005,1997-07-17,9999-01-01
437376,d009,1998-01-05,1999-01-10
437386,d004,2000-01-18,2000-04-12
437386,d009,2000-04-12,9999-01-01
437402,d008,1999-02-16,2001-12-12
437406,d001,1999-04-27,9999-01-01
437416,d006,1997-09-13,9999-01-01
437429,d007,1999-05-23,9999-01-01
437432,d005,1999-10-13,9999-01-01
437460,d001,1999-10-08,2000-04-02
437496,d005,1999-07-10,9999-01-01
437500,d002,1996-11-05,1998-08-22
437500,d007,1998-08-22,9999-01-01
437518,d002,1997-12-02,9999-01-01
437525,d004,1998-07-19,9999-01-01
437534,d008,1996-07-13,2002-04-09
437551,d003,1997-11-21,1999-10-31
437559,d005,1997-11-29,9999-01-01
437561,d002,1997-02-17,9999-01-01
437578,d005,2000-01-10,2000-10-12
437578,d008,2000-10-12,9999-01-01
437598,d001,2000-05-06,9999-01-01
437598,d007,1999-12-12,2000-05-06
437601,d006,1997-09-30,9999-01-01
437617,d009,1998-08-18,9999-01-01
437638,d005,1998-12-02,9999-01-01
437655,d004,1996-11-22,1999-05-13
437655,d006,1999-05-13,9999-01-01
437657,d005,1998-06-25,9999-01-01
437658,d005,1996-09-12,1998-08-27
437663,d005,1998-08-07,9999-01-01
437674,d002,1999-06-03,9999-01-01
437682,d008,1997-09-10,9999-01-01
437685,d004,1998-07-05,9999-01-01
437687,d004,1998-09-13,9999-01-01
437708,d005,1998-05-15,9999-01-01
437729,d002,1998-04-16,2000-10-06
437742,d004,1997-08-23,1998-04-03
437742,d009,1998-04-03,2000-07-25
437758,d007,1999-09-07,9999-01-01
437778,d008,1996-08-29,9999-01-01
437821,d004,1997-04-09,1997-05-18
437821,d006,1997-05-18,9999-01-01
437831,d001,2001-07-17,9999-01-01
437831,d007,1999-12-21,2001-07-17
437847,d004,1999-08-14,9999-01-01
437867,d008,1997-08-31,2001-05-10
437887,d004,1997-11-15,9999-01-01
437905,d004,1997-06-22,9999-01-01
437948,d009,1997-11-24,9999-01-01
437952,d004,1997-12-15,9999-01-01
437991,d007,1999-07-18,9999-01-01
437997,d005,1998-04-26,9999-01-01
438024,d004,1999-11-22,9999-01-01
438027,d007,1997-04-26,9999-01-01
438034,d005,1997-04-17,9999-01-01
438116,d004,1999-11-11,2001-06-30
438170,d005,1997-10-07,2000-11-02
438177,d005,1999-12-09,9999-01-01
438177,d009,1998-05-31,1999-12-09
438186,d007,1999-03-31,9999-01-01
438200,d007,1998-06-19,9999-01-01
438203,d001,1997-03-01,2001-12-23
438228,d005,1997-10-06,2000-04-26
438278,d005,1997-10-18,9999-01-01
438362,d005,2000-01-11,2002-07-17
438375,d005,1997-03-30,9999-01-01
438384,d004,1997-10-04,9999-01-01
438384,d005,1996-08-11,1997-10-04
438395,d001,2001-01-26,9999-01-01
438395,d007,1998-07-21,2001-01-26
438447,d004,1998-09-12,9999-01-01
438462,d001,1997-07-27,2000-06-22
438462,d007,2000-06-22,9999-01-01
438494,d004,1998-12-19,2002-01-06
438498,d001,1998-08-05,9999-01-01
438506,d005,1997-06-16,9999-01-01
438516,d007,1999-12-23,9999-01-01
438524,d003,1996-10-07,9999-01-01
438554,d006,1997-01-17,1999-12-22
438556,d004,2000-01-22,9999-01-01
438557,d005,1999-09-16,9999-01-01
438563,d009,1999-12-07,9999-01-01
438574,d004,1998-04-27,9999-01-01
438579,d003,1997-06-01,9999-01-01
438622,d007,1998-07-01,9999-01-01
438681,d007,1998-07-24,9999-01-01
438702,d009,1998-05-05,9999-01-01
438707,d007,1997-09-16,9999-01-01
438715,d007,1999-06-30,1999-07-24
438715,d009,1999-07-24,9999-01-01
438720,d003,1996-12-11,9999-01-01
438754,d007,1999-05-10,9999-01-01
438759,d005,1998-09-17,9999-01-01
438761,d004,1997-02-27,1999-12-16
438761,d006,1999-12-16,9999-01-01
438772,d005,1998-10-20,9999-01-01
438777,d009,1998-02-03,9999-01-01
438793,d007,1999-09-10,9999-01-01
438814,d005,1999-09-16,2000-04-08
438815,d004,1999-08-13,9999-01-01
438827,d007,1998-10-12,9999-01-01
438831,d003,1997-12-30,9999-01-01
438847,d006,1996-11-14,2000-10-20
438880,d001,1997-10-30,9999-01-01
438880,d003,1997-08-08,1997-10-30
438960,d004,1999-01-17,2001-02-01
438960,d009,2001-02-01,9999-01-01
438976,d006,1999-11-07,9999-01-01
438987,d001,1999-10-04,9999-01-01
438988,d007,1999-11-18,2001-03-22
439000,d004,1997-11-07,9999-01-01
439049,d006,2000-01-20,9999-01-01
439063,d005,1998-08-06,2000-09-11
439068,d009,1997-09-27,9999-01-01
439093,d001,1997-11-04,2001-05-24
439093,d007,2001-05-24,9999-01-01
439104,d003,1999-07-03,9999-01-01
439111,d005,1998-04-28,1999-10-24
439112,d007,1997-06-24,1999-09-01
439112,d009,1999-09-01,9999-01-01
439122,d004,1999-01-18,2001-09-29
439122,d006,2001-09-29,9999-01-01
439129,d008,1996-11-13,9999-01-01
439157,d007,1997-11-03,1999-04-27
439234,d005,1997-05-22,1999-03-13
439234,d008,1999-03-13,9999-01-01
439245,d004,1998-08-16,1999-04-15
439245,d005,1997-12-03,1998-08-16
439254,d004,1999-08-19,9999-01-01
439267,d001,1997-03-09,2002-01-08
439313,d004,1996-09-16,9999-01-01
439320,d004,1997-09-22,9999-01-01
439324,d004,1999-02-15,2002-05-01
439326,d007,1999-10-02,9999-01-01
439327,d007,1999-05-31,2002-07-29
439333,d004,1998-04-15,9999-01-01
439342,d005,1997-01-30,9999-01-01
439347,d007,1997-03-15,1997-07-04
439347,d009,1997-07-04,9999-01-01
439352,d004,1998-09-27,9999-01-01
439360,d007,1999-06-30,9999-01-01
439377,d005,1997-07-04,9999-01-01
439392,d005,1997-03-05,9999-01-01
439401,d003,1998-10-24,9999-01-01
439407,d007,1998-03-10,9999-01-01
439428,d008,1996-10-09,2001-08-23
439429,d007,1997-08-22,9999-01-01
439434,d004,1996-08-02,9999-01-01
439462,d004,2000-01-19,9999-01-01
439479,d007,1999-03-28,9999-01-01
439483,d007,1997-05-14,9999-01-01
439542,d007,1996-12-12,9999-01-01
439545,d004,1999-10-20,9999-01-01
439553,d004,1996-07-24,9999-01-01
439555,d001,1999-10-31,2001-09-30
439612,d005,1996-07-18,9999-01-01
439638,d004,1998-06-26,9999-01-01
439646,d004,1996-11-22,9999-01-01
439646,d006,1996-08-18,1996-11-22
439670,d004,1996-08-31,1998-09-21
439733,d004,1997-11-11,9999-01-01
439769,d001,1998-05-11,9999-01-01
439771,d004,1997-02-03,9999-01-01
439784,d006,1996-09-27,9999-01-01
439805,d006,1996-08-15,9999-01-01
439811,d007,1999-05-14,9999-01-01
439816,d004,1999-03-03,2001-01-01
439816,d006,2001-01-01,9999-01-01
439874,d007,1996-12-22,9999-01-01
439886,d005,1997-02-24,9999-01-01
439897,d008,1998-06-17,2001-07-26
439925,d007,1998-10-14,9999-01-01
439930,d007,1997-05-22,9999-01-01
439937,d004,1999-10-10,2001-08-14
439958,d002,1999-07-05,9999-01-01
439984,d007,1997-08-07,2000-02-04
439984,d009,2000-02-04,9999-01-01
439994,d009,1999-07-03,9999-01-01
440001,d009,1998-08-01,9999-01-01
440023,d004,1998-06-19,9999-01-01
440034,d009,1997-01-11,2002-06-18
440045,d001,1998-10-23,9999-01-01
440053,d003,1998-09-29,9999-01-01
440055,d004,1997-08-08,1999-11-17
440096,d003,1999-03-28,9999-01-01
440102,d005,1997-07-01,9999-01-01
440124,d004,1999-12-15,9999-01-01
440167,d007,1997-01-14,9999-01-01
440186,d005,1997-03-21,2000-12-11
440197,d005,1998-11-20,9999-01-01
440199,d005,1999-07-14,9999-01-01
440227,d004,1997-10-08,9999-01-01
440242,d002,1997-10-05,1998-03-24
440272,d006,1997-02-25,9999-01-01
440280,d004,2000-01-30,2002-06-10
440286,d001,1998-01-14,1998-02-22
440286,d009,1998-02-22,1998-03-21
440318,d007,1996-11-06,9999-01-01
440325,d007,1999-09-25,9999-01-01
440333,d005,1997-12-23,9999-01-01
440368,d005,1996-10-11,9999-01-01
440434,d004,1997-03-22,9999-01-01
440448,d001,1999-07-09,9999-01-01
440457,d001,2000-06-09,9999-01-01
440457,d007,1998-10-12,2000-06-09
